scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total
optimistic,99,14210.299781468366,,,14043.6331148017,,,,monthly,10.0,1.0,10.0,4008.1733751929332,10202.126406275433,166.66666666666666,0.0,95.0,5.0,13266.854850502785,10202.126406275433,265337.09701005573
optimistic,99,20677.713102135403,,,20511.046435468736,,,,monthly,11.0,1.0,11.0,3882.600652952496,16795.112449182907,166.66666666666666,0.0,95.0,5.0,10979.104589862633,16795.112449182907,219582.09179725268
optimistic,99,16072.955299670411,,,15906.288633003745,,,,monthly,12.0,1.0,12.0,4551.599413238309,11521.355886432102,166.66666666666666,0.0,95.0,5.0,11276.563648669617,11521.355886432106,225531.27297339233
opt_neut,0,134195.4139294994,48000.0,21422.690124222267,64772.72380527713,0.06,94.0,100.0,summary,,,,,,,,,,,,
opt_neut,0,3689.041915390524,,,-2587.842357466488,,,,monthly,1.0,1.0,1.0,3689.041915390524,0.0,333.3333333333333,5943.550939523679,100.0,0.0,4370.540669106385,0.0,99898.07243671737
opt_neut,0,7618.621006875044,,,4135.287673541711,,,,monthly,2.0,1.0,2.0,3258.757532342516,4359.863474532528,333.3333333333333,3150.0,98.0,2.0,6300.322211047323,4359.863474532528,144007.3648239388
opt_neut,0,9359.741540381678,,,9026.408207048344,,,,monthly,3.0,1.0,3.0,3105.6889785824137,6254.0525617992635,333.3333333333333,0.0,97.0,3.0,8311.959925381052,6254.0525617992635,189987.65543728118
opt_neut,0,11497.81156865211,,,7664.478235318777,,,,monthly,4.0,1.0,4.0,3235.492071937146,8262.319496714965,333.3333333333333,3500.0,97.0,3.0,10270.759585811598,8262.319496714967,234760.2191042651
opt_neut,0,13068.688188018943,,,12735.35485468561,,,,monthly,5.0,1.0,5.0,2930.457719694925,10138.230468324018,333.3333333333333,0.0,96.0,4.0,9523.882523102598,10138.230468324018,217688.74338520222
opt_neut,0,12479.763204561175,,,8646.429871227841,,,,monthly,6.0,1.0,6.0,3053.5058976937853,9426.25730686739,333.3333333333333,3500.0,96.0,4.0,10262.19042412528,9426.25730686739,234564.35255143492
opt_neut,0,13244.171949697127,,,12910.838616363793,,,,monthly,7.0,1.0,7.0,3175.404151117964,10068.767798579163,333.3333333333333,0.0,95.0,5.0,9739.602546584809,10068.767798579162,222619.48677908132
opt_neut,0,12748.066501651865,,,12414.733168318531,,,,monthly,8.0,1.0,8.0,3020.6363836149176,9727.430118036948,333.3333333333333,0.0,95.0,5.0,10474.818547989957,9727.430118036946,239424.42395405614
opt_neut,0,13436.84227409407,,,13103.508940760736,,,,monthly,9.0,1.0,9.0,2868.621799425159,10568.220474668911,333.3333333333333,0.0,95.0,5.0,9362.932414963243,10568.220474668913,214009.88377058838
opt_neut,0,12167.6606389592,,,6505.18812092728,,,,monthly,10.0,1.0,10.0,2995.9930566944636,9171.667582264736,333.3333333333333,5329.139184698586,95.0,5.0,9848.682490787667,9171.667582264736,225112.7426465752
opt_neut,0,12679.568275729358,,,12346.234942396024,,,,monthly,11.0,1.0,11.0,2942.073947993179,9737.494327736178,333.3333333333333,0.0,94.0,6.0,9454.719350213829,9737.494327736176,216107.87086203034
opt_neut,0,12205.436865488311,,,11872.103532154977,,,,monthly,12.0,1.0,12.0,3133.0236651863665,9072.413200301944,333.3333333333333,0.0,94.0,6.0,9817.979512582557,9072.413200301944,224410.96028760128
opt_neut,1,122631.05833353476,48000.0,13268.649215611784,61362.40911792298,0.04,96.0,100.0,summary,,,,,,,,,,,,
opt_neut,1,3883.830542980639,,,3550.4972096473057,,,,monthly,1.0,1.0,1.0,3883.830542980639,0.0,333.3333333333333,0.0,100.0,0.0,4052.1710919334764,0.0,92621.05352990802
opt_neut,1,7484.705714164682,,,7151.372380831349,,,,monthly,2.0,1.0,2.0,3456.045130298318,4028.660583866364,333.3333333333333,0.0,100.0,0.0,6053.598877042641,4028.6605838663636,138367.97433240322
opt_neut,1,9064.6806240394,,,6312.698075094282,,,,monthly,3.0,1.0,3.0,3097.8741432866764,5966.8064807527235,333.3333333333333,2418.649215611784,100.0,0.0,6441.3238050066675,5966.8064807527235,147230.25840015238
opt_neut,1,9861.576264024756,,,9528.242930691422,,,,monthly,4.0,1.0,4.0,3529.0821388517747,6332.4941251729815,333.3333333333333,0.0,99.0,1.0,7127.109020850857,6332.494125172983,162905.34904801956
opt_neut,1,10527.401902554893,,,10194.06856922156,,,,monthly,5.0,1.0,5.0,3465.0673687008752,7062.3345338540175,333.3333333333333,0.0,99.0,1.0,8004.223317142086,7062.334533854018,182953.67582039052
opt_neut,1,11232.416376138537,,,10899.083042805203,,,,monthly,6.0,1.0,6.0,3289.096900756368,7943.319475382169,333.3333333333333,0.0,99.0,1.0,7585.926625103765,7943.319475382169,173392.60857380033
opt_neut,1,11184.027641806182,,,10850.694308472848,,,,monthly,7.0,1.0,7.0,3680.776122466233,7503.2515193399495,333.3333333333333,0.0,99.0,1.0,8483.773677048668,7503.2515193399495,193914.82690396954
opt_neut,1,11722.716097613124,,,11389.38276427979,,,,monthly,8.0,1.0,8.0,3235.5516037189386,8487.164493894184,333.3333333333333,0.0,99.0,1.0,8102.812850039943,8487.164493894186,185207.15085805583
opt_neut,1,11359.933104552661,,,11026.599771219328,,,,monthly,9.0,1.0,9.0,3254.588984242189,8105.344120310473,333.3333333333333,0.0,99.0,1.0,8598.673948341724,8105.344120310473,196541.1188192394
opt_neut,1,11755.441117017577,,,7922.107783684243,,,,monthly,10.0,1.0,10.0,3330.7675321681663,8424.67358484941,333.3333333333333,3500.0,99.0,1.0,9264.090132151716,8424.67358484941,211750.6315920392
opt_neut,1,12282.992574206106,,,8449.659240872772,,,,monthly,11.0,1.0,11.0,3139.307627458101,9143.684946748004,333.3333333333333,3500.0,98.0,2.0,8971.706574797618,9143.684946748002,205067.57885251695
opt_neut,1,12271.33637443622,,,8088.003041102886,,,,monthly,12.0,1.0,12.0,3462.859895090754,8808.476479345465,333.3333333333333,3850.0000000000005,97.0,3.0,8361.76359004762,8808.476479345465,191126.02491537415
opt_neut,2,131748.11028127512,48000.0,6650.0,77098.11028127512,0.02,98.0,100.0,summary,,,,,,,,,,,,
opt_neut,2,3659.8109956697645,,,3326.477662336431,,,,monthly,1.0,1.0,1.0,3659.8109956697645,0.0,333.3333333333333,0.0,100.0,0.0,3718.283318670049,0.0,84989.33299817254
opt_neut,2,7106.9424155436145,,,3623.6090822102815,,,,monthly,2.0,1.0,2.0,3397.1337353062504,3709.808680237364,333.3333333333333,3150.0,100.0,0.0,6204.6791212479075,3709.808680237364,141821.23705709502
opt_neut,2,9350.076386102737,,,9016.743052769403,,,,monthly,3.0,1.0,3.0,3202.4345145655025,6147.641871537235,333.3333333333333,0.0,99.0,1.0,8424.347528872944,6147.641871537234,192556.51494566727
opt_neut,2,11597.450939313869,,,11264.117605980535,,,,monthly,4.0,1.0,4.0,3254.4976836779015,8342.953255635968,333.3333333333333,0.0,99.0,1.0,8682.239297912449,8342.95325563597,198451.18395228454
opt_neut,2,11750.432750008724,,,11417.09941667539,,,,monthly,5.0,1.0,5.0,3122.738319374065,8627.69443063466,333.3333333333333,0.0,99.0,1.0,8049.835748597853,8627.69443063466,183996.24568223662
opt_neut,2,11462.607839433296,,,11129.274506099962,,,,monthly,6.0,1.0,6.0,3365.133601328999,8097.474238104297,333.3333333333333,0.0,99.0,1.0,9232.564731570563,8097.474238104297,211030.05100732716
opt_neut,2,12415.381793850132,,,12082.048460516799,,,,monthly,7.0,1.0,7.0,3369.3568780335972,9046.024915816535,333.3333333333333,0.0,99.0,1.0,9397.194730895053,9046.024915816537,214793.02242045835
opt_neut,2,12391.953416380864,,,8558.62008304753,,,,monthly,8.0,1.0,8.0,3162.3427123157785,9229.610704065086,333.3333333333333,3500.0,99.0,1.0,9710.325843636443,9229.61070406509,221950.3049974044
opt_neut,2,12728.44508529138,,,12395.111751958046,,,,monthly,9.0,1.0,9.0,3009.295417448241,9719.149667843138,333.3333333333333,0.0,98.0,2.0,9500.055952089466,9719.149667843138,217144.13604775918
opt_neut,2,12447.73937922984,,,12114.406045896507,,,,monthly,10.0,1.0,10.0,3251.639565705909,9196.099813523932,333.3333333333333,0.0,98.0,2.0,10388.487284209566,9196.099813523933,237451.13792479006
opt_neut,2,13203.62556015968,,,12870.292226826346,,,,monthly,11.0,1.0,11.0,2926.478227705394,10277.147332454286,333.3333333333333,0.0,98.0,2.0,10412.093921431746,10277.147332454284,237990.71820415417
opt_neut,2,13633.643720291233,,,13300.310386957899,,,,monthly,12.0,1.0,12.0,3366.3140232088117,10267.329697082421,333.3333333333333,0.0,98.0,2.0,11535.423604893074,10267.32969708242,263666.8252546988
opt_neut,3,129215.70657804425,48000.0,23066.936047293784,58148.770530750466,0.05,95.0,100.0,summary,,,,,,,,,,,,
opt_neut,3,3573.6857430034224,,,90.35240967008895,,,,monthly,1.0,1.0,1.0,3573.6857430034224,0.0,333.3333333333333,3150.0,100.0,0.0,3144.8969827091382,0.0,71883.3596047803
opt_neut,3,6498.319988190839,,,6164.9866548575055,,,,monthly,2.0,1.0,2.0,3357.423640645935,3140.896347544903,333.3333333333333,0.0,99.0,1.0,5386.602297259314,3140.8963475449036,123122.33822307002
opt_neut,3,8601.746534693895,,,8268.413201360561,,,,monthly,3.0,1.0,3.0,3219.2297126535286,5382.516822040367,333.3333333333333,0.0,99.0,1.0,7263.335013203896,5382.5168220403675,166019.08601608902
opt_neut,3,10730.764560298856,,,6897.431226965522,,,,monthly,4.0,1.0,4.0,3560.961199775982,7169.803360522873,333.3333333333333,3500.0,99.0,1.0,9153.89127955146,7169.803360522874,209231.8006754619
opt_neut,3,12193.577171964835,,,11860.2438386315,,,,monthly,5.0,1.0,5.0,3184.914247115663,9008.662924849172,333.3333333333333,0.0,98.0,2.0,9192.41902582037,9008.662924849172,210112.43487589416
opt_neut,3,12044.936797462178,,,11711.603464128844,,,,monthly,6.0,1.0,6.0,3073.2662174191987,8971.670580042979,333.3333333333333,0.0,98.0,2.0,8743.808655361976,8971.670580042975,199858.48355113086
opt_neut,3,12256.528660313883,,,11923.195326980549,,,,monthly,7.0,1.0,7.0,3543.6930385220608,8712.835621791823,333.3333333333333,0.0,98.0,2.0,9549.802300915708,8712.835621791823,218281.1954495019
opt_neut,3,12645.727264440202,,,12312.393931106868,,,,monthly,8.0,1.0,8.0,3074.7410338482514,9570.98623059195,333.3333333333333,0.0,98.0,2.0,8943.72268042416,9570.98623059195,204427.94698112362
opt_neut,3,11991.920841757594,,,11658.58750842426,,,,monthly,9.0,1.0,9.0,3303.8019410222055,8688.118900735388,333.3333333333333,0.0,98.0,2.0,10256.872178974772,8688.11890073539,234442.7926622805
opt_neut,3,13287.039798989574,,,12953.70646565624,,,,monthly,10.0,1.0,10.0,3069.195212124791,10217.844586864783,333.3333333333333,0.0,98.0,2.0,10222.524889202221,10217.844586864783,233657.71175319358
opt_neut,3,12913.247701219449,,,12.9783205923286,,,,monthly,11.0,1.0,11.0,3028.474130645529,9884.77357057392,333.3333333333333,12566.936047293786,98.0,2.0,8764.065823223566,9884.773570573918,200321.50453082434
opt_neut,3,12478.211515709543,,,8294.87818237621,,,,monthly,12.0,1.0,12.0,3476.6103078368055,9001.601207872738,333.3333333333333,3850.0000000000005,96.0,4.0,8497.002814218085,9001.601207872736,194217.20718212763
opt_neut,4,115908.44731391707,48000.0,13402.1453232018,54506.30199071528,0.04,96.0,100.0,summary,,,,,,,,,,,,
opt_neut,4,3762.717271302733,,,177.23861476760112,,,,monthly,1.0,1.0,1.0,3762.717271302733,0.0,333.3333333333333,3252.1453232017984,100.0,0.0,3122.25382914494,0.0,71365.8018090272
opt_neut,4,6564.278328646253,,,6230.94499531292,,,,monthly,2.0,1.0,2.0,3443.147965983756,3121.130362662497,333.3333333333333,0.0,99.0,1.0,5037.997398277751,3121.130362662497,115154.22624634858
opt_neut,4,8276.194004870402,,,4792.860671537069,,,,monthly,3.0,1.0,3.0,3283.7474974852203,4992.4465073851825,333.3333333333333,3150.0,99.0,1.0,5927.311102300521,4992.446507385181,135481.39662401192
opt_neut,4,9515.367317532513,,,5682.033984199179,,,,monthly,4.0,1.0,4.0,3630.253747979745,5885.113569552768,333.3333333333333,3500.0,98.0,2.0,7367.149946641057,5885.113569552767,168391.998780367
opt_neut,4,10554.629555616862,,,6721.296222283529,,,,monthly,5.0,1.0,5.0,3304.5741620740528,7250.055393542811,333.3333333333333,3500.0,97.0,3.0,7389.984293453361,7250.0553935428115,168913.92670750536
opt_neut,4,10593.147878728869,,,10259.814545395535,,,,monthly,6.0,1.0,6.0,3302.705776322978,7290.44210240589,333.3333333333333,0.0,96.0,4.0,7237.649818187958,7290.442102405891,165431.99584429615
opt_neut,4,10877.580610434958,,,10544.247277101624,,,,monthly,7.0,1.0,7.0,3673.5802572926636,7204.0003531422935,333.3333333333333,0.0,96.0,4.0,8481.802011968559,7204.000353142294,193869.76027356705
opt_neut,4,11575.44540781053,,,11242.112074477196,,,,monthly,8.0,1.0,8.0,3107.725485656948,8467.719922153583,333.3333333333333,0.0,96.0,4.0,7490.482780726611,8467.719922153583,171211.03498803682
opt_neut,4,10518.89169851651,,,10185.558365183177,,,,monthly,9.0,1.0,9.0,3270.809708066304,7248.081990450207,333.3333333333333,0.0,96.0,4.0,8005.530171391218,7248.081990450206,182983.54677465637
opt_neut,4,11393.412182709988,,,11060.078849376654,,,,monthly,10.0,1.0,10.0,3225.4218770925177,8167.990305617471,333.3333333333333,0.0,96.0,4.0,7567.747437303328,8167.990305617473,172977.0842812189
opt_neut,4,10715.488782021745,,,10382.15544868841,,,,monthly,11.0,1.0,11.0,3321.324886133689,7394.163895888055,333.3333333333333,0.0,96.0,4.0,8189.823578887957,7394.163895888057,187195.967517439
opt_neut,4,11561.294275725715,,,11227.960942392381,,,,monthly,12.0,1.0,12.0,3539.90202547824,8021.392250247474,333.3333333333333,0.0,96.0,4.0,8045.875974077371,8021.392250247473,183905.7365503399
opt_neut,5,129451.1106554654,48000.0,31266.094031361765,50185.016624103635,0.06,94.0,100.0,summary,,,,,,,,,,,,
opt_neut,5,3616.14663502624,,,-2774.648903874889,,,,monthly,1.0,1.0,1.0,3616.14663502624,0.0,333.3333333333333,6057.4622055677955,100.0,0.0,3834.0266895607183,0.0,87634.89576138784
opt_neut,5,7169.926161124395,,,6836.592827791062,,,,monthly,2.0,1.0,2.0,3335.8994715636754,3834.0266895607188,333.3333333333333,0.0,99.0,1.0,6305.664415280106,3834.0266895607183,144129.47234925957
opt_neut,5,9289.595875979205,,,8956.26254264587,,,,monthly,3.0,1.0,3.0,3053.5710237592953,6236.024852219909,333.3333333333333,0.0,99.0,1.0,7825.147170162379,6236.02485221991,178860.50674656863
opt_neut,5,11182.944949412047,,,10849.611616078713,,,,monthly,4.0,1.0,4.0,3405.6156577765487,7777.3292916354985,333.3333333333333,0.0,99.0,1.0,8874.291214873305,7777.3292916354985,202840.94205424693
opt_neut,5,12110.425149761719,,,8277.091816428385,,,,monthly,5.0,1.0,5.0,3240.4894466199034,8869.935703141815,333.3333333333333,3500.0,99.0,1.0,9227.703320349643,8869.935703141813,210918.93303656325
opt_neut,5,12260.26681187249,,,11926.933478539157,,,,monthly,6.0,1.0,6.0,3105.8484608739595,9154.41835099853,333.3333333333333,0.0,98.0,2.0,8853.107008791345,9154.41835099853,202356.73162951643
opt_neut,5,12337.622503872986,,,8154.289170539652,,,,monthly,7.0,1.0,7.0,3536.60867336136,8801.013830511627,333.3333333333333,3850.0000000000005,98.0,2.0,10011.371720340203,8801.013830511627,228831.35360777602
opt_neut,5,12710.608687138607,,,5619.192798663602,,,,monthly,8.0,1.0,8.0,2985.29746130515,9725.311225833457,333.3333333333333,6758.082555141671,97.0,3.0,9251.650808249402,9725.311225833455,211466.30418855773
opt_neut,5,12080.104074012723,,,11746.770740679389,,,,monthly,9.0,1.0,9.0,3007.4656549734823,9072.63841903924,333.3333333333333,0.0,96.0,4.0,9919.221009294599,9072.638419039242,226725.05164101935
opt_neut,5,12759.767194828046,,,12426.433861494712,,,,monthly,10.0,1.0,10.0,3003.0571624766267,9756.710032351419,333.3333333333333,0.0,96.0,4.0,9294.353355623149,9756.710032351417,212442.36241424337
opt_neut,5,12216.050560009204,,,782.1679560235734,,,,monthly,11.0,1.0,11.0,3200.5258756372386,9015.524684371965,333.3333333333333,11100.549270652296,96.0,4.0,8611.590534724366,9015.524684371965,196836.35507941406
opt_neut,5,11717.652052427737,,,11384.318719094403,,,,monthly,12.0,1.0,12.0,3387.9706119578977,8329.68144046984,333.3333333333333,0.0,94.0,6.0,8792.48899767729,8329.681440469836,200971.1770897666
opt_neut,6,126677.06011121089,48000.0,37630.3798930527,41046.68021815819,0.08,92.0,100.0,summary,,,,,,,,,,,,
opt_neut,6,3773.0863418935355,,,3439.753008560202,,,,monthly,1.0,1.0,1.0,3773.0863418935355,0.0,333.3333333333333,0.0,100.0,0.0,3523.4006035472617,0.0,80534.87093822312
opt_neut,6,7037.226124791475,,,3553.892791458142,,,,monthly,2.0,1.0,2.0,3513.8255212442127,3523.400603547262,333.3333333333333,3150.0,100.0,0.0,5510.175961156278,3523.4006035472617,125946.8791121435
opt_neut,6,8683.500895432831,,,2050.1675620994974,,,,monthly,3.0,1.0,3.0,3222.6492742678756,5460.851621164956,333.3333333333333,6300.0,99.0,1.0,7109.136883074881,5460.851621164956,162494.55732742583
opt_neut,6,10449.80884868269,,,10116.475515349355,,,,monthly,4.0,1.0,4.0,3382.92553699132,7066.883311691369,333.3333333333333,0.0,97.0,3.0,8186.463409499826,7066.88331169137,187119.1636457103
opt_neut,6,11208.270288813354,,,10874.93695548002,,,,monthly,5.0,1.0,5.0,3196.5321333642596,8011.738155449094,333.3333333333333,0.0,97.0,3.0,9709.702150599995,8011.738155449094,221936.0491565713
opt_neut,6,12343.9919254091,,,918.6322021131873,,,,monthly,6.0,1.0,6.0,3067.506284861197,9276.485640547904,333.3333333333333,11092.026389962579,97.0,3.0,10270.766439269504,9276.485640547904,234760.3757547315
opt_neut,6,13449.837450989231,,,13116.504117655897,,,,monthly,7.0,1.0,7.0,3195.714755992263,10254.122694996968,333.3333333333333,0.0,95.0,5.0,10048.00521544163,10254.122694996968,229668.6906386658
opt_neut,6,12945.577385802031,,,12612.244052468697,,,,monthly,8.0,1.0,8.0,3028.591713382581,9916.98567241945,333.3333333333333,0.0,95.0,5.0,9012.491582174274,9916.985672419449,205999.80759255483
opt_neut,6,11853.530534012702,,,6597.263739857207,,,,monthly,9.0,1.0,9.0,3000.4547013154775,8853.075832697225,333.3333333333333,4922.933460822161,95.0,5.0,8965.23479121638,8853.075832697225,204919.6523706601
opt_neut,6,12023.8421457414,,,11690.508812408067,,,,monthly,10.0,1.0,10.0,3134.0620741827147,8889.780071558685,333.3333333333333,0.0,94.0,6.0,8526.275013578477,8889.780071558687,194886.28602465088
opt_neut,6,11324.555693171125,,,2675.802317569831,,,,monthly,11.0,1.0,11.0,3108.0717136677304,8216.483979503395,333.3333333333333,8315.42004226796,94.0,6.0,8333.973611020185,8216.483979503393,190490.82539474708
opt_neut,6,11583.832476471409,,,7400.499143138075,,,,monthly,12.0,1.0,12.0,3399.959590170452,8183.872886300956,333.3333333333333,3850.0000000000005,93.0,7.0,9212.310560709479,8183.872886300957,210567.09853050235
opt_neut,7,107876.70242915963,48000.0,33476.340519884485,26400.361909275147,0.1,90.0,100.0,summary,,,,,,,,,,,,
opt_neut,7,3691.901988199488,,,208.5686548661547,,,,monthly,1.0,1.0,1.0,3691.901988199488,0.0,333.3333333333333,3150.0,100.0,0.0,2301.9140087029036,0.0,52615.17734178065
opt_neut,7,5777.138941644506,,,5443.805608311173,,,,monthly,2.0,1.0,2.0,3475.2249329416036,2301.9140087029027,333.3333333333333,0.0,99.0,1.0,4111.357883643813,2301.9140087029036,93973.89448328713
opt_neut,7,7470.102027658695,,,836.768694325362,,,,monthly,3.0,1.0,3.0,3372.6607961633467,4097.441231495348,333.3333333333333,6300.0,99.0,1.0,5394.71725128127,4097.441231495347,123307.82288642903
